"user_id_str","id_str","followers_count","lang","location","PLSC508","lat","lng","country","state"
79593368,430481914437595136,272,"en","Unknown ",1,NA,NA,NA,NA
1469692104,430480980055293952,45,"en","Mendekati Surga",1,NA,NA,NA,NA
220747924,441300498172633088,3497,"en","Behind your screen",9,NA,NA,NA,NA
628408461,430480915618619392,551,"en","Abuja Nigeria",1,NA,NA,NA,NA
937086786,430482132935663616,204,"en","",1,NA,NA,NA,NA
382985071,454380533393686528,308,"en","@GiftetInc",60,NA,NA,NA,NA
65539207,430480905296412672,222,"en","new jersey",1,NA,NA,NA,NA
1911198578,430481637252407296,101,"en","4th Dimension ",1,NA,NA,NA,NA
343091775,430481704948883456,67,"en","",1,NA,NA,NA,NA
1485882079,456037099205312512,2418,"en","",2,NA,NA,NA,NA
81418687,436164348365398016,144,"en","somewhere in the cosmos",2,NA,NA,NA,NA
397949068,444186811980865536,1139,"en","",2,NA,NA,NA,NA
88828486,430482193430102016,105,"en","ProvidenceRI",1,NA,NA,NA,NA
282311572,452134132949078016,2926,"en","",4,NA,NA,NA,NA
1000990088,433690075558596608,101,"en","",3,NA,NA,NA,NA
453499347,433760964476141568,1544,"en","Stoneville NC",2,NA,NA,NA,NA
1699611067,430480886833094656,116,"en","",1,NA,NA,NA,NA
792440750,452692061406638080,676,"en","Peabody MA",20,NA,NA,NA,NA
509850595,441332013245542400,280,"en","JAMBI (Sumatera)",12,NA,NA,NA,NA
235714172,430481746543796224,252,"en","",1,NA,NA,NA,NA
17479538,452551664478593024,9830,"en","Brewers Country! ",17,NA,NA,NA,NA
104280237,444184042099847168,353,"en","Kalamazoo MI",14,NA,NA,NA,NA
98033193,430481714063101952,1576,"en","WORLDWIDE",1,NA,NA,NA,NA
132393355,430481895361884160,204,"en","everywhere its warm",1,NA,NA,NA,NA
349076996,430482155295092736,388,"en","Chicago",1,NA,NA,NA,NA
112255070,433694046507503616,62,"en","Massachusetts USA",4,NA,NA,NA,NA
120307855,430481056081276928,113,"en","Westport MA",1,NA,NA,NA,NA
49871367,443274927588638720,26,"en","Daly City CA",3,NA,NA,NA,NA
2326136263,451445961202475008,562,"en","",5,NA,NA,NA,NA
36654629,456180177630814208,312,"en","Illinois USA",3,NA,NA,NA,NA
25438691,430482241416740864,282,"en","Kansas City MO",1,NA,NA,NA,NA
464305886,430481096933785600,251,"en","indonesia",1,NA,NA,NA,NA
104539740,430481922079588352,54,"en","Florida",1,NA,NA,NA,NA
1279240448,441552506133700608,653,"en","TallahasseeFl",2,NA,NA,NA,NA
171269234,430482247540424704,62,"en","Cincinnati Ohio & Chicago IL",1,NA,NA,NA,NA
2147857142,430481582655537152,478,"en","",1,NA,NA,NA,NA
20295978,430483007170809856,1456,"en","Deming NM",1,NA,NA,NA,NA
36991113,430483959122649088,894,"en","Unceded Coast Salish Territory",1,NA,NA,NA,NA
68014922,430482454131249152,76,"en","Cuba",1,NA,NA,NA,NA
232366077,430484641297215488,710,"en","In my Queendom",1,NA,NA,NA,NA
345391420,430482486016364544,1293,"en","Philly",1,NA,NA,NA,NA
924478602,430484779138433024,198,"en","Kedaton Bandar Lampung",1,NA,NA,NA,NA
26415984,451472872934887424,175,"en","",4,NA,NA,NA,NA
38540429,430483902587994112,548,"en","United States",1,NA,NA,NA,NA
386076196,430483911261814784,49,"en","",1,NA,NA,NA,NA
487493425,446495467371626496,1320,"en","Rhode Island",3,NA,NA,NA,NA
321289199,433703259648585728,100,"en","Wisconsin",2,NA,NA,NA,NA
1952149758,430485256677122048,297,"en","Coumbia TN USA",1,NA,NA,NA,NA
716158577,453247883744403456,282,"en","Simpsonville S.C.",3,NA,NA,NA,NA
271767387,430485442601840640,226,"en","Pittsburgh ",1,NA,NA,NA,NA
196156089,430485597170311168,102,"en","New Jersey",1,NA,NA,NA,NA
14223333,430484670925398016,1443,"en","Placitas New Mexico",1,NA,NA,NA,NA
303287178,430483539784916992,525,"en","Earth",1,NA,NA,NA,NA
1068596719,433684920406650880,295,"en","Kenya",2,NA,NA,NA,NA
393566271,441298972205154304,8260,"en","Rio de Janeiro Brasil",3,NA,NA,NA,NA
103962014,430484783936712704,129,"en","Idaho USA",1,NA,NA,NA,NA
899113801,441306153532653568,252,"en","East Los Angeles CA",5,NA,NA,NA,NA
927762295,430485580347355136,462,"en","Brooklyn NY",1,NA,NA,NA,NA
71114214,431264150636220416,194,"en","",2,NA,NA,NA,NA
152729687,436249657707364352,176,"en","Sweden",2,NA,NA,NA,NA
91768882,430484627493761024,1637,"en","Georgia USA",1,NA,NA,NA,NA
178953375,430482931522355200,581,"en","United States",1,NA,NA,NA,NA
549116832,430484651044392960,1009,"en","USA",1,NA,NA,NA,NA
2171315682,450284812993966080,198,"en","",7,NA,NA,NA,NA
261879201,440735062804295680,1447,"en","Tucson",4,NA,NA,NA,NA
102229584,430484580072558592,1154,"en","Las Vegas NV",1,NA,NA,NA,NA
251480518,436239206721937408,144,"en","WORLD",2,NA,NA,NA,NA
425522125,430482780435529728,336,"en","Syracuse NY ",1,NA,NA,NA,NA
1328431598,430482317342420992,331,"en","Winchester/Winsted CT",1,NA,NA,NA,NA
950426113,454738434423144448,2704,"en","",23,NA,NA,NA,NA
115843888,430483758681427968,1742,"en","Florida USA",1,NA,NA,NA,NA
259894466,430484171191255040,1057,"en","New York NY",1,NA,NA,NA,NA
457281041,430484682463920128,196,"en","",1,NA,NA,NA,NA
344953081,449315339764260864,363,"en","Boston",3,NA,NA,NA,NA
259046614,430484449533640704,46065,"en","Brooklyn New York",1,NA,NA,NA,NA
260783558,430483676942839808,86,"en","NY - USA",1,NA,NA,NA,NA
1380768114,451768308459532288,204,"en","",12,NA,NA,NA,NA
148035397,430483679878864896,933,"en","nj",1,NA,NA,NA,NA
32513452,430482605113217024,232,"en","Los Angeles CA",1,NA,NA,NA,NA
28219011,430482852124164096,240,"en","United states",1,NA,NA,NA,NA
231468914,430482828908691456,235,"en","Birmingham AL",1,NA,NA,NA,NA
771196220,430484114077020160,242,"en","Tasikmalaya  jawa barat",1,NA,NA,NA,NA
47774975,455543690682171392,474,"en","Brooklyn NY | Atlanta GA ",30,NA,NA,NA,NA
98452250,430484865952534528,6629,"en","Holt  Michigan",1,NA,NA,NA,NA
148611577,430485436071292928,231,"en","mexico",1,NA,NA,NA,NA
95715924,430484872465891328,383,"en","Right in front of you",1,NA,NA,NA,NA
2321543197,430483124577787904,81,"en","live from the kitchen",1,NA,NA,NA,NA
307931600,449929254713573376,13622,"en","East Alton IL",6,NA,NA,NA,NA
858946536,433685032524595200,234,"en","up in the skies",3,NA,NA,NA,NA
21370285,430489751032823808,107,"en","Texas USA",1,NA,NA,NA,NA
2153433275,430486281433665536,77,"en","Cape Cod MA",1,NA,NA,NA,NA
65478629,433940062791684096,491,"en","manahawkin NJ",3,NA,NA,NA,NA
422979627,430489535894802432,85,"en","bayankuwait",1,NA,NA,NA,NA
888673850,452230955520892928,13928,"en","Mountain Home Arkansas",6,NA,NA,NA,NA
258030481,430489858964860928,59,"en","Canada",1,NA,NA,NA,NA
630596133,455743087562596352,368,"en","Victorville CA. USA",47,NA,NA,NA,NA
87562872,451952921924870144,4735,"en","",11,NA,NA,NA,NA
53940188,430487682830323712,311,"en","Monmouth County NJ",1,NA,NA,NA,NA
2227902532,430488489420128256,104,"en","",1,NA,NA,NA,NA
45017839,433914304346468352,104,"en","Baltimore MD",3,NA,NA,NA,NA
427250055,447079423791996928,2837,"en","Chicago IL",4,NA,NA,NA,NA
291574217,430485664636104704,493,"en","Brooklyn NY",1,NA,NA,NA,NA
239904368,430487861188915200,161,"en","East Legon",1,NA,NA,NA,NA
211781261,430487696666947584,474,"en","",1,NA,NA,NA,NA
277170859,434014304468099072,1628,"en","Thousand Oaks CA",2,NA,NA,NA,NA
15752446,430486573113544704,87055,"en","Madison Wisconsin",1,NA,NA,NA,NA
276856895,430489142120566784,5869,"en","Kobe Japan",1,NA,NA,NA,NA
1441194240,430488834577416192,103,"en","Nairobi",1,NA,NA,NA,NA
347087372,445614731983060992,2489,"en","USA",3,NA,NA,NA,NA
23785303,430489980167675904,105,"en","United States of America",1,NA,NA,NA,NA
1109147058,430487403556773888,494,"en","",1,NA,NA,NA,NA
886780412,430487780595343360,287,"en","",1,NA,NA,NA,NA
80213605,453609924778405888,2563,"en","Culver City",2,NA,NA,NA,NA
323178607,430489707391102976,1830,"en","Nairobi Kenya",1,NA,NA,NA,NA
1849658090,430485622986248192,994,"en","DTLA",1,NA,NA,NA,NA
840491246,436224382248042496,144,"en","",2,NA,NA,NA,NA
222042356,430488973937364992,3308,"en","VA",1,NA,NA,NA,NA
435104817,451874406856658944,1148,"en","",3,NA,NA,NA,NA
78501932,430485835784278016,136,"en","New Jersey",1,NA,NA,NA,NA
51951126,430489690161283072,122,"en","Chicago",1,NA,NA,NA,NA
361321755,456175748009558016,44266,"en","United States and Canada",75,NA,NA,NA,NA
16296069,430486393924509696,3707,"en","Madison Wisconsin",1,NA,NA,NA,NA
558699332,430489761556742144,89,"en","Montr\xc3\xa9al-Qu\xc3\xa9bec-Canada",1,NA,NA,NA,NA
90323803,430488842723135488,276,"en","China-USA-Lebanon",2,NA,NA,NA,NA
1857877442,446687341239738368,107,"en","",3,NA,NA,NA,NA
915192618,455901705096294400,2199,"en","",66,NA,NA,NA,NA
2281917254,434045204543602688,123,"en","around the way",2,NA,NA,NA,NA
90550237,430489210735185920,65,"en","Glendale WI",1,NA,NA,NA,NA
599418601,430487501103697920,73,"en","",1,NA,NA,NA,NA
14941817,437072283518390272,1880,"en","Private Crime-Detecting Star",3,NA,NA,NA,NA
288876158,430488213103607808,60,"en","Kirton England",1,NA,NA,NA,NA
139366406,453520341302644736,26,"en","Marquette MI",7,NA,NA,NA,NA
43290113,430485699075514368,317,"en","Running behind my kids!!",1,NA,NA,NA,NA
201315871,433695738942345216,93,"en","",4,NA,NA,NA,NA
1349829794,452434199060824064,4048,"en","rural Wisconsin USA",8,NA,NA,NA,NA
49054108,444914952701087744,760,"en","Milwaukee",2,NA,NA,NA,NA
76692861,454303048425148416,13455,"en","Texas",54,NA,NA,NA,NA
100538334,455114138872582144,8574,"en","South Carolina",8,NA,NA,NA,NA
39187465,456115237683347456,13022,"en","Massachusetts",26,NA,NA,NA,NA
76691987,455114138864209920,6990,"en","Mississippi",8,NA,NA,NA,NA
520814829,430493824180174848,96,"en","Calgary",1,NA,NA,NA,NA
1170073124,430492820286496768,206,"en","",1,NA,NA,NA,NA
88797577,430492741249015808,433,"en","cairo",1,NA,NA,NA,NA
76376525,455125460997775360,20281,"en","New York",39,NA,NA,NA,NA
572840249,453330722359480320,841,"en","just outside Chicago",25,NA,NA,NA,NA
212447649,430493308386021376,615,"en","",1,NA,NA,NA,NA
19512819,441353121575337984,727,"en","3rd stone from the sun",6,NA,NA,NA,NA
609165225,455409482492018688,679,"en","Remiremont France",36,NA,NA,NA,NA
74479317,452855758053322752,6241,"en","Vermont",4,NA,NA,NA,NA
255816376,430492958685925376,349,"en","Queen City",1,NA,NA,NA,NA
1928233718,451727976280100864,1291,"en","Huntsville to Nashville",6,NA,NA,NA,NA
260642484,430490562576134144,5288,"en","Los Angeles California",1,NA,NA,NA,NA
508106666,451029107216613376,11590,"en","Los Angeles CA",23,NA,NA,NA,NA
54299209,454032010336432128,22074,"en","North Carolina",66,NA,NA,NA,NA
50482949,454299521317474304,37787,"en","Florida",26,NA,NA,NA,NA
55133916,453164746238222336,7769,"en","Louisiana",25,NA,NA,NA,NA
49748623,436238819126304768,1536,"en","United States of America",5,NA,NA,NA,NA
179496222,430492922719789056,103,"en","USA",1,NA,NA,NA,NA
173875662,455899680421838848,1493,"en","Kentucky",125,NA,NA,NA,NA
340586303,451539078794575872,873,"en","El Salvador. C.A.",12,NA,NA,NA,NA
2207732801,430492081044586496,495,"en","",1,NA,NA,NA,NA
50440593,449629176656830464,1549,"en","everywhere ",5,NA,NA,NA,NA
2314055840,454995995836055552,465942,"en","CA\xe2\x86\x94NYC",7,NA,NA,NA,NA
122526450,439238702003679232,2506,"en","San Marcos TX",2,NA,NA,NA,NA
2317451659,430493030878314496,296,"en","Falling Waters WV",1,NA,NA,NA,NA
1306198968,430491112357101568,500,"en","",1,NA,NA,NA,NA
939171373,430492336359878656,670,"en","Beaumont TX",1,NA,NA,NA,NA
77005238,448982608178057216,6963,"en","Connecticut",15,NA,NA,NA,NA
558908628,430491550901350400,110,"en","Cassano Allo Ionio",1,NA,NA,NA,NA
1138265858,430491350396858368,195,"en","",1,NA,NA,NA,NA
1191989180,430494299512270848,28,"en","Austin TX",1,NA,NA,NA,NA
138103866,451737274900701184,213,"en","Seattle WA",3,NA,NA,NA,NA
554835606,450801932798414848,4343,"en","Jacksonville Florida USA",12,NA,NA,NA,NA
88012558,430492747070316544,6102,"en","Alabama",1,NA,NA,NA,NA
13651772,430493617111584768,2055,"en","Upstate New York",1,NA,NA,NA,NA
38473023,430492485622591488,300,"en","Livermore CA",1,NA,NA,NA,NA
96886774,442467304656207872,6050,"en","Maine",5,NA,NA,NA,NA
1222710030,430492470972284928,206,"en","",1,NA,NA,NA,NA
74921459,454747722206027776,7540,"en","Rhode Island",35,NA,NA,NA,NA
29613273,452172976410984448,959,"en","Global",5,NA,NA,NA,NA
322406129,430490217624383488,123,"en","L.A.\xf0\x9f\x8c\xb4",1,NA,NA,NA,NA
35986884,441340830914478080,220,"en","New York NY",2,NA,NA,NA,NA
74035510,456114235097886720,9858,"en","Tennessee",179,NA,NA,NA,NA
2181287320,455103953047257088,488,"en","",18,NA,NA,NA,NA
113469866,448978290066587648,1518,"en","Here. Now.",5,NA,NA,NA,NA
36749965,430491980632973312,1044,"en","USA",1,NA,NA,NA,NA
76389527,455114139069714432,6147,"en","Arkansas",8,NA,NA,NA,NA
571382853,430494393234366464,417,"en","da mitten near da troit",1,NA,NA,NA,NA
19968563,453269674219044864,1085,"en","USA",11,NA,NA,NA,NA
325621353,452060368337379328,1196,"en","Richmond Virginia",2,NA,NA,NA,NA
76771090,454747722050846720,8405,"en","New Jersey",38,NA,NA,NA,NA
105325168,455114138268598272,5897,"en","Oklahoma",8,NA,NA,NA,NA
1366778569,455542828668428288,457,"en","NY",63,NA,NA,NA,NA
169173525,430491185736859648,1981,"en","",1,NA,NA,NA,NA
228984364,446104917388705792,956,"en","",4,NA,NA,NA,NA
42858599,454362250825183232,908,"en","Japan",18,NA,NA,NA,NA
59609288,456118519256449024,9794,"en","Georgia",35,NA,NA,NA,NA
43236893,430493555832803328,1784,"en","San Diego Cali",1,NA,NA,NA,NA
290135058,453512584181067776,3808,"en","Baltimore",14,NA,NA,NA,NA
1934770050,449644234732089344,15625,"en","Texas USA",56,NA,NA,NA,NA
15603299,430497249794482176,9558,"en","Atlanta GA",1,NA,NA,NA,NA
64147321,455213592070332416,1318,"en","FOOD MMA POLITICS SCIENCE",15,NA,NA,NA,NA
716742725,433688510282104832,422,"en","P e n n s y l v a n i a",3,NA,NA,NA,NA
53503202,455833150862946304,100134,"en","Milwaukee WI",169,NA,NA,NA,NA
612220319,430494585744551936,502,"en","United States",1,NA,NA,NA,NA
195375377,440654573490171904,846,"en","Atl shawty",2,NA,NA,NA,NA
19424860,430498022351323136,547,"en","Salt Lake City Utah",1,NA,NA,NA,NA
370383246,448203290811957248,632,"en","Cleveland OH",3,NA,NA,NA,NA
1714598414,455520341394460672,264,"en","",4,NA,NA,NA,NA
933788114,448913487453249536,11181,"en","Behind Enemy Lines ",16,NA,NA,NA,NA
126134524,430498532416434176,72,"en","\xc3\x9cT: 35.491806-97.434935",1,NA,NA,NA,NA
413597188,433036956667109376,1793,"en","Three Forks NE Oklahoma",2,NA,NA,NA,NA
547291601,430499872806952960,129,"en","775317820978945 KBLV",1,NA,NA,NA,NA
280065310,430500483208605696,178,"en","Torino Italia",1,NA,NA,NA,NA
1710412273,453226483306496000,290,"en","Annapolis MD",36,NA,NA,NA,NA
180088309,430497452626817024,159,"en","",1,NA,NA,NA,NA
2300710622,435928371831136256,47,"en","",2,NA,NA,NA,NA
1645413738,433673685552361472,963,"en","follow me on IG im manb14",2,NA,NA,NA,NA
158423675,439533124285136896,656,"en","Hays County Texas",2,NA,NA,NA,NA
1604366701,454579497367769088,82714,"en","Washington DC",68,NA,NA,NA,NA
247570756,453512601779970048,434,"en","Kansas",2,NA,NA,NA,NA
65656355,456178430489288704,6380,"en","Boston suburbs",40,NA,NA,NA,NA
1527009206,449579210110427136,1696,"en","Jersey Shore",13,NA,NA,NA,NA
570760237,430497642489999360,266,"en","East Denpasar Indonesia",1,NA,NA,NA,NA
78664837,430497004028841984,5013,"en","Santa Fe New Mexico",1,NA,NA,NA,NA
261799657,454342500992303104,348,"en","",7,NA,NA,NA,NA
267377116,455371179612983296,1811,"en","Unionville (Markham) Ontario",12,NA,NA,NA,NA
151690272,433720987524157440,29,"en","",2,NA,NA,NA,NA
31441382,430495498076954624,220,"en","Going WAY...WAY...WAY UP",1,NA,NA,NA,NA
2274879884,452193580199591936,368,"en","EARTH",4,NA,NA,NA,NA
1170565884,433797192743395328,1132,"en","USA",3,NA,NA,NA,NA
1482996716,430496388711870464,221,"en","",1,NA,NA,NA,NA
608816343,430498494164373504,32,"en","Kuala Lumpur",1,NA,NA,NA,NA
140965047,430495632877314048,111,"en","Ann Arbor MI",1,NA,NA,NA,NA
14240875,456177143458717696,61887,"en","U.S.",304,NA,NA,NA,NA
519818299,453938491332636672,47481,"en","",3,NA,NA,NA,NA
68311361,435102010279731200,179,"en","",3,NA,NA,NA,NA
67186952,452583745116057600,1506,"en","Tucson AZ",15,NA,NA,NA,NA
919476812,449704506969059328,251,"en","",21,NA,NA,NA,NA
2326030140,430499458129092608,75,"en","Gary In",1,NA,NA,NA,NA
80902752,454350444739833856,1121,"en","Minneapolis MN",31,NA,NA,NA,NA
130748481,453059225904640000,3019,"en","\xe2\x80\x9cWalking on a wave\xe2\x80\x99s chicane\xe2\x80\x9d",2,NA,NA,NA,NA
325396098,455403022412029952,117,"en","Arizona",59,NA,NA,NA,NA
164044261,430496734088028160,709,"en","",1,NA,NA,NA,NA
370135213,451877970148204544,14950,"en","Indy",17,NA,NA,NA,NA
389728673,430499465279963136,805,"en","Bavarian Village California",1,NA,NA,NA,NA
1532805044,430501672180531200,184,"en","boston ",1,NA,NA,NA,NA
958372422,430501647757103104,430,"en","West Virginia",1,NA,NA,NA,NA
29269389,430496159828692992,4725,"en","Philadelphia PA",1,NA,NA,NA,NA
1480487906,453995160502665216,2221,"en","Rochester New York",13,NA,NA,NA,NA
34508558,430496130586406912,447,"en","Coney Island Brooklyn",1,NA,NA,NA,NA
166707534,453559695681138688,3651,"en","Blue in Red State Indiana",8,NA,NA,NA,NA
140983006,430507305109450752,206,"en","Sonoma County CA",1,NA,NA,NA,NA
176794532,436207135513255936,39,"en","",2,NA,NA,NA,NA
2322451631,430510743466020864,40,"en","",1,NA,NA,NA,NA
717076296,453291640682463232,5301,"en","ClevelandTennessee ",4,NA,NA,NA,NA
2272466689,430508235540267008,515,"en","St Paul MN",1,NA,NA,NA,NA
1733420300,456069961786859520,1903,"en","Long Island U.S.A.\xf0\x9f\x97\xbd!",44,NA,NA,NA,NA
191076340,451413273418952704,6070,"en","Portland OR",2,NA,NA,NA,NA
1214410454,454687474007044096,10385,"en","Wisconsin",111,NA,NA,NA,NA
214620546,451413294289801216,56104,"en","Everywhere",4,NA,NA,NA,NA
19625943,443143964401491968,2899,"en","Binghamton NY",10,NA,NA,NA,NA
392319329,430504833830125568,2306,"en","",1,NA,NA,NA,NA
78671324,456207845520707584,11692,"en","Michigan",39,NA,NA,NA,NA
2205576043,430508051121336320,269,"en","New Jersey",1,NA,NA,NA,NA
1582374618,456155757172367360,329,"en","",5,NA,NA,NA,NA
325800304,441306140706480128,249,"en","North Carolina",4,NA,NA,NA,NA
174098184,451439667138007040,1386,"en","Kannapolis NC",73,NA,NA,NA,NA
285784313,430510369467928576,377,"en","Madison WI",1,NA,NA,NA,NA
32708979,455422851202301952,12528,"en","Illinois",110,NA,NA,NA,NA
77231473,452295819526279168,13225,"en","New Hampshire",22,NA,NA,NA,NA
76574312,436276963020648448,1243,"en","New Jersey USA",2,NA,NA,NA,NA
1042764618,452461910890250240,893,"en","mtl",5,NA,NA,NA,NA
30584980,449635816969490432,273,"en","Waterloo",19,NA,NA,NA,NA
17133657,430504789945114624,7949,"en","\xc3\x9cT: 33.996397-81.043092",1,NA,NA,NA,NA
756193178,430505863350992896,83,"en","fort Wayne IN",1,NA,NA,NA,NA
93544631,430509491642064896,961,"en","Classically beautiful",1,NA,NA,NA,NA
38701457,451122727202881536,365,"en","Miami FL",16,NA,NA,NA,NA
51330975,456114456175443968,6247,"en","",29,NA,NA,NA,NA
454001546,430510930858766336,366,"en","",1,NA,NA,NA,NA
624300777,451472589937188864,172,"en","",3,NA,NA,NA,NA
456267454,430508267022716928,210,"en","Konoha",1,NA,NA,NA,NA
188511243,430503800651395072,216,"en","New York",1,NA,NA,NA,NA
541043885,430504172325437440,103,"en","",1,NA,NA,NA,NA
500154514,455068401455480832,16427,"en","CA NY FL AZ and the world",37,NA,NA,NA,NA
1681860715,430511112719568896,311,"en","Wisconsin",1,NA,NA,NA,NA
193790785,442356356767834112,206,"en","",3,NA,NA,NA,NA
29733564,430509380916617216,109,"en","Wichita KS",1,NA,NA,NA,NA
811232569,442389108103450624,3262,"en","",2,NA,NA,NA,NA
613887988,436323157889126400,769,"en","California",2,NA,NA,NA,NA
309045234,430506688626450432,472,"en","Ypsilanti",1,NA,NA,NA,NA
29894168,430502849466740736,91,"en","Chicago IL",1,NA,NA,NA,NA
165258079,430503982612488192,75,"en","Charleston SC",1,NA,NA,NA,NA
229352555,453744611001769984,33,"en","",3,NA,NA,NA,NA
133899281,433736784631975936,1198,"en","M\xc3\xa9xico D.F.",4,NA,NA,NA,NA
87981471,430504584986230784,29,"en","Charleston SC",1,NA,NA,NA,NA
214695909,448234884645937152,677,"en","Ventura CA",2,NA,NA,NA,NA
406656980,430503608816111616,36,"en","Chicago IL.  USA",1,NA,NA,NA,NA
40916412,430502609741283328,3063,"en","New York City",1,NA,NA,NA,NA
20443388,453318923673292800,5872,"en","Texas",4,NA,NA,NA,NA
347510048,450815549656686592,351,"en","",3,NA,NA,NA,NA
542179403,430516757376536576,765,"en","Toronto ON.",1,NA,NA,NA,NA
61016082,447412537035091968,17110,"en","Toronto Ontario",10,NA,NA,NA,NA
1266143040,430522391236976640,134,"en","",1,NA,NA,NA,NA
165915079,437007963229028352,299,"en","Boston MA",3,NA,NA,NA,NA
